scenario_id,run_id,axis,cost_family,quartic_scale,barrier_alpha,speed_label,status,data_quality,final_distance_m,min_distance_m,time_to_success_sec,tail_mean_distance_m,tail_std_distance_m,path_length_m,max_vx_cmd_mps,max_wz_cmd_radps,max_left_wheel_rpm,max_right_wheel_rpm,vx_saturation_pct,wz_saturation_pct,physical_feasibility_label,trajectory_plot,entered_success_radius
P5-CURV-SHALLOW-REAL,20260610T225231Z_phase5_curv_shallow_real_execute,quartic_curvature,quartic_bowl,0.0001,,real,sim_time_reached,ok,1.3007764481363997,1.3007764481363997,136.238,1.3209807036141046,0.011955493653741406,13.16506723792955,0.2419026343264141,0.32050949157805597,77.3269871300162,75.4837916694336,6.343588775638606,0.0,exceeds_turtlebot3_burger_reference_limits,/home/mattb/dsim-lab/experiments/hbesc_gaussian_fill_study/results/runs/20260610T225231Z_phase5_curv_shallow_real_execute/figures/trajectory.png,True
P5-CURV-DEFAULT-REAL,20260610T225542Z_phase5_curv_default_real_execute,quartic_curvature,quartic_bowl,0.0005,,real,sim_time_reached,ok,0.5723387881524572,0.5723387881524572,137.496,0.5946555563743943,0.013298738975534765,23.29505667019882,0.2419026343264141,0.75,87.14532796035418,87.14532796035418,14.503804865853088,3.097020172820601,exceeds_turtlebot3_burger_reference_limits,/home/mattb/dsim-lab/experiments/hbesc_gaussian_fill_study/results/runs/20260610T225542Z_phase5_curv_default_real_execute/figures/trajectory.png,True
P5-CURV-STEEP-REAL,20260610T225853Z_phase5_curv_steep_real_execute,quartic_curvature,quartic_bowl,0.0015,,real,sim_time_reached,ok,0.34560683862367597,0.34560683862367597,53.108000000000004,0.35429336785044946,0.00521644462808537,24.21101001342421,0.2419026343264141,0.75,87.14532796035418,87.14532796035418,12.518532538405728,5.8578593735213405,exceeds_turtlebot3_burger_reference_limits,/home/mattb/dsim-lab/experiments/hbesc_gaussian_fill_study/results/runs/20260610T225853Z_phase5_curv_steep_real_execute/figures/trajectory.png,True
P5-BARRIER-LOW-LOWVX,20260610T230204Z_phase5_barrier_low_lowvx_execute,barrier_speed_authority,quartic_double_well,,0.005,low_vx_real_wz,sim_time_reached,ok,11.22344522209965,10.81449473766419,,11.299975557604727,0.05733909790744711,11.62535261352322,0.05,0.75,31.613959150526483,31.613959150526483,9.647200186913809,0.3615892124030663,within_turtlebot3_burger_reference_limits,/home/mattb/dsim-lab/experiments/hbesc_gaussian_fill_study/results/runs/20260610T230204Z_phase5_barrier_low_lowvx_execute/figures/trajectory.png,False
P5-BARRIER-LOW-REAL,20260610T230621Z_phase5_barrier_low_real_execute,barrier_speed_authority,quartic_double_well,,0.005,real,sim_time_reached,ok,11.371500372701643,10.095703834397769,,11.298682243789907,0.044369327520583944,15.02773413272099,0.2419026343264141,0.75,74.10099995299502,76.94299202571722,0.8703726492666718,0.267376687885263,exceeds_turtlebot3_burger_reference_limits,/home/mattb/dsim-lab/experiments/hbesc_gaussian_fill_study/results/runs/20260610T230621Z_phase5_barrier_low_real_execute/figures/trajectory.png,False
P5-BARRIER-HIGH-LOWVX,20260610T231033Z_phase5_barrier_high_lowvx_execute,barrier_speed_authority,quartic_double_well,,0.02,low_vx_real_wz,sim_time_reached,ok,11.120530478373697,10.811149007850004,,11.309666111651397,0.1156972115781441,31.206897478728216,0.05,0.75,31.613959150526483,31.613959150526483,70.88596285500498,16.293094783395315,within_turtlebot3_burger_reference_limits,/home/mattb/dsim-lab/experiments/hbesc_gaussian_fill_study/results/runs/20260610T231033Z_phase5_barrier_high_lowvx_execute/figures/trajectory.png,False
P5-BARRIER-HIGH-REAL,20260610T231444Z_phase5_barrier_high_real_execute,barrier_speed_authority,quartic_double_well,,0.02,real,sim_time_reached,ok,11.827736548922877,10.42034702453345,,11.327513955996558,0.4643872728476841,118.41618145103604,0.2419026343264141,0.75,87.14532796035418,87.14532796035418,41.58563195882057,31.982319700106306,exceeds_turtlebot3_burger_reference_limits,/home/mattb/dsim-lab/experiments/hbesc_gaussian_fill_study/results/runs/20260610T231444Z_phase5_barrier_high_real_execute/figures/trajectory.png,False
