scenario_id,run_id,sweep_parameter,sweep_level,k_vx,k_wz,hb_k,beta,final_distance_m,min_distance_m,time_to_success_sec,tail_mean_distance_m,tail_std_distance_m,path_length_m,max_vx_cmd_mps,max_wz_cmd_radps,max_left_wheel_rpm,max_right_wheel_rpm,vx_saturation_pct,wz_saturation_pct,physical_feasibility_label,run_dir
QRT-GAIN-DEFAULT,20260610T200359Z_phase4_gain_default_execute,default,default,0.2,2.0,1.0,0.1,0.5642152266394479,0.5642152266394479,148.75,0.5862744556844998,0.01316624988579439,26.456634399593085,0.2419026343264141,0.75,87.14532796035418,87.14532796035418,16.919517383810305,5.270268171866023,exceeds_turtlebot3_burger_reference_limits,/home/mattb/dsim-lab/experiments/hbesc_gaussian_fill_study/results/runs/20260610T200359Z_phase4_gain_default_execute
QRT-GAIN-KVX-LOW,20260610T201236Z_phase4_gain_k_vx_low_execute,k_vx,low,0.1,2.0,1.0,0.1,0.9933195200020146,0.9933195200020146,137.73399999999998,1.0156141098773626,0.013055373025105845,23.873785651899524,0.2419026343264141,0.75,87.14532796035418,87.14532796035418,15.930408940346098,5.979320806117079,exceeds_turtlebot3_burger_reference_limits,/home/mattb/dsim-lab/experiments/hbesc_gaussian_fill_study/results/runs/20260610T201236Z_phase4_gain_k_vx_low_execute
QRT-GAIN-KVX-HIGH,20260610T202112Z_phase4_gain_k_vx_high_execute,k_vx,high,0.4,2.0,1.0,0.1,0.4303925321618203,0.4303925321618203,122.536,0.4434832484195359,0.007901574114180899,30.306126305097823,0.2419026343264141,0.75,87.14532796035418,87.14532796035418,18.299439749899403,5.206302039805615,exceeds_turtlebot3_burger_reference_limits,/home/mattb/dsim-lab/experiments/hbesc_gaussian_fill_study/results/runs/20260610T202112Z_phase4_gain_k_vx_high_execute
QRT-GAIN-KWZ-LOW,20260610T202949Z_phase4_gain_k_wz_low_execute,k_wz,low,0.2,1.0,1.0,0.1,0.5676835468461556,0.5676835468461556,141.168,0.5847978445947848,0.010258747412067856,25.13588421729005,0.2419026343264141,0.75,87.14532796035418,87.14532796035418,15.439014577079014,0.3992448392188419,exceeds_turtlebot3_burger_reference_limits,/home/mattb/dsim-lab/experiments/hbesc_gaussian_fill_study/results/runs/20260610T202949Z_phase4_gain_k_wz_low_execute
QRT-GAIN-KWZ-HIGH,20260610T203825Z_phase4_gain_k_wz_high_execute,k_wz,high,0.2,4.0,1.0,0.1,0.5736458594581133,0.5736458594581133,149.26000000000002,0.5964480238072671,0.013600427679444459,26.686918160601795,0.2419026343264141,0.75,87.14532796035418,87.14532796035418,17.210374818162123,9.895075675508371,exceeds_turtlebot3_burger_reference_limits,/home/mattb/dsim-lab/experiments/hbesc_gaussian_fill_study/results/runs/20260610T203825Z_phase4_gain_k_wz_high_execute
QRT-GAIN-HBK-LOW,20260610T204702Z_phase4_gain_hb_k_low_execute,hb_k,low,0.2,2.0,0.5,0.1,1.0437107991990575,1.0437107991990575,140.148,1.0724330411145222,0.01678220696437261,23.705952823350557,0.2419026343264141,0.75,87.14532796035418,87.14532796035418,15.670036067553134,0.9783130292100742,exceeds_turtlebot3_burger_reference_limits,/home/mattb/dsim-lab/experiments/hbesc_gaussian_fill_study/results/runs/20260610T204702Z_phase4_gain_hb_k_low_execute
QRT-GAIN-HBK-HIGH,20260610T205538Z_phase4_gain_hb_k_high_execute,hb_k,high,0.2,2.0,2.0,0.1,0.40029743041753113,0.40029743041753113,122.50200000000001,0.41800794697799476,0.010588653049762259,29.758120887572076,0.2419026343264141,0.75,87.14532796035418,87.14532796035418,18.33965183752418,9.666537717601548,exceeds_turtlebot3_burger_reference_limits,/home/mattb/dsim-lab/experiments/hbesc_gaussian_fill_study/results/runs/20260610T205538Z_phase4_gain_hb_k_high_execute
QRT-GAIN-BETA-LOW,20260610T210415Z_phase4_gain_beta_low_execute,beta,low,0.2,2.0,1.0,0.05,0.7238863211151557,0.7238863211151557,268.97400000000005,0.7748936254515455,0.02880083843393722,60.3618377032285,0.2419026343264141,0.75,87.14532796035418,87.14532796035418,38.240546626290865,11.451199627300255,exceeds_turtlebot3_burger_reference_limits,/home/mattb/dsim-lab/experiments/hbesc_gaussian_fill_study/results/runs/20260610T210415Z_phase4_gain_beta_low_execute
QRT-GAIN-BETA-HIGH,20260610T211252Z_phase4_gain_beta_high_execute,beta,high,0.2,2.0,1.0,0.2,0.9404536342170496,0.9404536342170496,137.53,0.9722578259753757,0.018876106331818517,16.392159466573577,0.2419026343264141,0.75,87.14532796035418,87.14532796035418,10.15115107356019,0.694519804666305,exceeds_turtlebot3_burger_reference_limits,/home/mattb/dsim-lab/experiments/hbesc_gaussian_fill_study/results/runs/20260610T211252Z_phase4_gain_beta_high_execute
